timestamp,배치번호,공정명,tool_id,slurry_flow_ml_min,removal_rate_nm_min,pressure_center_psi,pressure_middle_psi,pressure_edge_psi,is_abnormal,abnormal_type
2026-03-01 08:16:00,A1VWN.1,CBCMP,CBCMP_T03,236.52790369791515,189.1307930867939,3.02504511522438,3.9654899345738817,4.806725489087808,0,NORMAL
2026-03-01 08:17:00,A1VWN.1,CBCMP,CBCMP_T03,234.52078519465883,179.55588525854338,3.0392549168457763,3.958744467013905,4.952156293027051,0,NORMAL
2026-03-01 08:18:00,A1VWN.1,CBCMP,CBCMP_T03,246.04259507568622,191.09909773637744,3.0758135870222696,4.059472146791472,4.930918927798613,0,NORMAL
2026-03-01 08:19:00,A1VWN.1,CBCMP,CBCMP_T03,239.28689479805385,190.32479211335482,3.0737661436424433,4.024991084017553,5.013685834569335,0,NORMAL
2026-03-01 08:20:00,A1VWN.1,CBCMP,CBCMP_T03,240.4701128187517,202.56083086980172,2.9035631442430034,3.9514963283317543,5.031099793795722,0,NORMAL
2026-03-01 08:21:00,A1VWN.1,CBCMP,CBCMP_T03,234.51100725514618,188.2181764820207,2.9343522472059416,4.062971991280327,5.170731546368645,0,NORMAL
2026-03-01 08:22:00,A1VWN.1,CBCMP,CBCMP_T03,238.04246910189926,191.33138115000992,3.036052468704606,4.021510966461363,5.08648856927493,0,NORMAL
2026-03-01 08:23:00,A1VWN.1,CBCMP,CBCMP_T03,240.67369035883945,190.13170541606488,3.0359650165638548,4.056900348318727,4.947501767334721,0,NORMAL
2026-03-01 08:24:00,A1VWN.1,CBCMP,CBCMP_T03,235.6360256903108,183.56309443615828,3.036053338041423,4.044074018934653,4.918244264907299,0,NORMAL
2026-03-01 08:25:00,A1VWN.1,CBCMP,CBCMP_T03,241.7527920733827,196.22961664578398,3.2696912043458304,3.9419703492354548,5.044764644607092,0,NORMAL
2026-03-01 08:26:00,A1VWN.1,CBCMP,CBCMP_T03,237.85744524032478,193.58200530669234,3.0399623357485215,3.960787327186212,4.879858778161122,0,NORMAL
2026-03-01 08:27:00,A1VWN.1,CBCMP,CBCMP_T03,239.1032250008269,194.0097402353641,3.079489594812642,4.0523105523586285,5.1666627476927465,0,NORMAL
2026-03-01 08:27:00,A1VXY.JI,CBCMP,CBCMP_T01,235.85903071032251,201.42386591987014,2.95920395790109,4.007057219557784,4.937807707098159,0,NORMAL
2026-03-01 08:28:00,A1VWN.1,CBCMP,CBCMP_T03,237.8731735510824,185.29423396522114,3.066780123444524,4.042725918580342,5.107329050985637,0,NORMAL
2026-03-01 08:28:00,A1VXY.JI,CBCMP,CBCMP_T01,243.41541705840203,181.77155912880292,3.059657254232119,3.885928490981657,4.953602960447502,0,NORMAL
2026-03-01 08:29:00,A1VWN.1,CBCMP,CBCMP_T03,247.69911273803575,198.63181184752693,3.045597387591406,3.9985368884225094,4.957305015658472,0,NORMAL
2026-03-01 08:29:00,A1VXY.JI,CBCMP,CBCMP_T01,237.5385451098578,184.40979277460292,2.837548383821531,4.038630455871665,4.773900346303191,0,NORMAL
2026-03-01 08:30:00,A1VWN.1,CBCMP,CBCMP_T03,240.24601110104828,183.2750266842273,2.977931152875176,4.0082129168316145,4.8441047578527305,0,NORMAL
2026-03-01 08:30:00,A1VXY.JI,CBCMP,CBCMP_T01,237.08435131096942,190.34782965792635,2.983908429998753,4.140390183194797,5.0837043034234375,0,NORMAL
2026-03-01 08:30:00,A1VXY.JJ,CBCMP,CBCMP_T01,234.04242776140276,197.35587850414834,3.020509546921637,4.051782495791478,5.0236841658114635,0,NORMAL
2026-03-01 08:31:00,A1VWN.1,CBCMP,CBCMP_T03,236.0791562841764,192.4765336001531,3.0531278454345285,4.08943654270519,5.123202386049052,0,NORMAL
2026-03-01 08:31:00,A1VXY.JI,CBCMP,CBCMP_T01,242.3580176061994,190.90341276484415,3.0439698009436467,4.050231410585513,5.028561438675783,0,NORMAL
2026-03-01 08:31:00,A1VXY.JJ,CBCMP,CBCMP_T01,239.1252106730968,187.5490607001882,2.925410539259448,3.9822377323420692,4.967113895186452,0,NORMAL
2026-03-01 08:32:00,A1VWN.1,CBCMP,CBCMP_T03,243.61017964841275,201.85811046576418,2.94590223498237,3.958590002781492,4.989576874082012,0,NORMAL
2026-03-01 08:32:00,A1VXY.JI,CBCMP,CBCMP_T01,237.86088065464992,192.09517891473072,3.0889087882603,3.9671596595863545,4.846954350412876,0,NORMAL
2026-03-01 08:32:00,A1VXY.JJ,CBCMP,CBCMP_T01,240.77888353423225,198.81727529859006,3.006426404220647,4.022171944116311,4.95904079683419,0,NORMAL
2026-03-01 08:33:00,A1VWN.1,CBCMP,CBCMP_T03,235.44662540011592,184.49171094636745,2.983422697528199,4.038296816681902,5.112641284389585,0,NORMAL
2026-03-01 08:33:00,A1VXY.JI,CBCMP,CBCMP_T01,235.1477839235055,197.075271581607,2.9427068048070324,4.0368856188842255,4.839967491000532,0,NORMAL
2026-03-01 08:33:00,A1VXY.JJ,CBCMP,CBCMP_T01,244.77554964886116,196.25901304197484,3.00446994109339,4.105676372087723,4.950290324436188,0,NORMAL
2026-03-01 08:34:00,A1VWN.1,CBCMP,CBCMP_T03,241.17545438001903,187.65209314038955,2.9660245516519628,3.9858465143296273,4.854907083049713,0,NORMAL
2026-03-01 08:34:00,A1VXY.JI,CBCMP,CBCMP_T01,249.5665669736024,191.17872745842044,2.894806448765858,4.113437341161611,4.920590612909238,0,NORMAL
2026-03-01 08:34:00,A1VXY.JJ,CBCMP,CBCMP_T01,239.09458866430256,201.71182159947045,3.0084412953723496,3.9399907906180793,5.089277247484398,0,NORMAL
2026-03-01 08:35:00,A1VWN.1,CBCMP,CBCMP_T03,232.5113195044809,189.43029433624477,3.0057311897570425,3.984762315774095,4.9454568729112065,0,NORMAL
2026-03-01 08:35:00,A1VXY.JI,CBCMP,CBCMP_T01,238.83710294153124,190.42332583054053,2.981748538457573,4.10993462446828,5.0722228727202125,0,NORMAL
2026-03-01 08:35:00,A1VXY.JJ,CBCMP,CBCMP_T01,235.30831998127877,187.07530468663268,2.9723904707045037,3.9259190276528613,5.064816705545035,0,NORMAL
2026-03-01 08:36:00,A1VWN.1,CBCMP,CBCMP_T03,235.0472558044063,186.87912777421215,3.1620260996671457,4.076914379639104,5.000477176674354,0,NORMAL
2026-03-01 08:36:00,A1VXY.JI,CBCMP,CBCMP_T01,237.58390326924584,186.664522324843,2.9212206694577176,3.929736947590564,4.972667195583935,0,NORMAL
2026-03-01 08:36:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.4644300309858,188.00446368689745,2.970090006207459,4.048488952819595,5.010940532642514,0,NORMAL
2026-03-01 08:37:00,A1VWN.1,CBCMP,CBCMP_T03,241.1574449434765,182.75102293449513,2.8692914365185778,4.057779144429162,5.004275234032591,0,NORMAL
2026-03-01 08:37:00,A1VXY.JI,CBCMP,CBCMP_T01,231.33147977503208,191.461308951809,2.989567433328933,4.035720747270763,4.9267643905839105,0,NORMAL
2026-03-01 08:37:00,A1VXY.JJ,CBCMP,CBCMP_T01,243.15170086846658,180.4899955076073,2.9495446706744493,4.032027984533865,4.934281500978646,0,NORMAL
2026-03-01 08:38:00,A1VWN.1,CBCMP,CBCMP_T03,243.33386631998164,191.24691081162683,3.048038213326216,4.056945674520045,4.959044042095389,0,NORMAL
2026-03-01 08:38:00,A1VXY.JI,CBCMP,CBCMP_T01,243.51560836951532,189.12841695326105,2.9995342581758133,3.9889328956950862,4.908443453729402,0,NORMAL
2026-03-01 08:38:00,A1VXY.JJ,CBCMP,CBCMP_T01,242.78708108286784,193.42164419775602,3.0338724622069324,4.072018680678897,5.239258349448325,0,NORMAL
2026-03-01 08:39:00,A1VWN.1,CBCMP,CBCMP_T03,241.07547312475987,185.19406659382625,2.8871098890167244,4.0913835165008035,5.056679343843623,0,NORMAL
2026-03-01 08:39:00,A1VXY.JI,CBCMP,CBCMP_T01,236.16825661681384,187.81100108569476,2.907659846835864,4.056461527353958,4.904367011837635,0,NORMAL
2026-03-01 08:39:00,A1VXY.JJ,CBCMP,CBCMP_T01,242.16455859045428,192.33787682437537,3.0563634872346666,4.039885566833264,5.083026089870621,0,NORMAL
2026-03-01 08:40:00,A1VWN.1,CBCMP,CBCMP_T03,239.93740687044703,192.67669538985638,2.96696476939474,4.001470268914293,4.902846540926184,0,NORMAL
2026-03-01 08:40:00,A1VXY.JI,CBCMP,CBCMP_T01,240.2444822382713,192.86542256770775,3.0563107377077605,4.026852976767174,4.824035274599212,0,NORMAL
2026-03-01 08:40:00,A1VXY.JJ,CBCMP,CBCMP_T01,237.60117310735157,186.83324280164496,2.914671923422471,3.9602571455778066,4.85460821530062,0,NORMAL
2026-03-01 08:41:00,A1VWN.1,CBCMP,CBCMP_T03,239.20558521764283,185.5878841680067,3.0762265417877157,4.047736707990648,4.987043466863062,0,NORMAL
2026-03-01 08:41:00,A1VXY.JI,CBCMP,CBCMP_T01,244.01449262521768,196.0092133079422,2.9889950274644885,3.8341195013360885,4.89012697932018,0,NORMAL
2026-03-01 08:41:00,A1VXY.JJ,CBCMP,CBCMP_T01,243.11761047213082,190.23991622754323,2.996386006939541,4.030253485602579,4.953020702549721,0,NORMAL
2026-03-01 08:42:00,A1VWN.1,CBCMP,CBCMP_T03,234.50591203853028,197.09673619202317,3.0044996013366823,3.978281327038458,5.010946902485783,0,NORMAL
2026-03-01 08:42:00,A1VXY.JI,CBCMP,CBCMP_T01,236.26092580910372,178.4064338872693,3.0756321908303743,3.975639083959221,4.902577394749378,0,NORMAL
2026-03-01 08:42:00,A1VXY.JJ,CBCMP,CBCMP_T01,244.02759631214826,184.26486228531112,3.0137607451441415,3.920051141969268,5.0847916248641924,0,NORMAL
2026-03-01 08:43:00,A1VWN.1,CBCMP,CBCMP_T03,237.55062316642116,189.22271854732122,2.9245578655449487,4.022691644674191,5.892011348214029,1,PRESSURE
2026-03-01 08:43:00,A1VXY.JI,CBCMP,CBCMP_T01,240.47792980727016,192.01791948867577,2.8708566331792733,4.01389908540274,5.0621187145176005,0,NORMAL
2026-03-01 08:43:00,A1VXY.JJ,CBCMP,CBCMP_T01,237.34831348044008,195.61892119063768,3.0128639794236127,3.9824776901786905,4.9272419581678255,0,NORMAL
2026-03-01 08:44:00,A1VWN.1,CBCMP,CBCMP_T03,238.59744491616084,191.7251053429272,2.9499287403518024,3.990889986194262,5.909954368220772,1,PRESSURE
2026-03-01 08:44:00,A1VXY.JI,CBCMP,CBCMP_T01,246.26514964077523,189.91271034195185,2.9287965480618228,3.8995944522988806,4.984919202163658,0,NORMAL
2026-03-01 08:44:00,A1VXY.JJ,CBCMP,CBCMP_T01,239.97371960982989,187.65877215712783,3.0116738733717563,4.035195946167648,5.031990864253156,0,NORMAL
2026-03-01 08:45:00,A1VWN.1,CBCMP,CBCMP_T03,244.67848890487565,198.50558692877257,3.0475718424254272,4.00678971754949,5.742854983957437,1,PRESSURE
2026-03-01 08:45:00,A1VXY.JI,CBCMP,CBCMP_T01,230.3530117725461,193.14562680736535,3.0361668516053686,4.040671540690619,4.924871779285411,0,NORMAL
2026-03-01 08:45:00,A1VXY.JJ,CBCMP,CBCMP_T01,248.23160785472845,207.0719344919559,2.9718575632758344,3.9747640048293276,5.086522463330589,0,NORMAL
2026-03-01 08:46:00,A1VWN.1,CBCMP,CBCMP_T03,241.83447315827385,187.77975642536612,2.9488743357798004,4.041660991780584,5.705593024777741,1,PRESSURE
2026-03-01 08:46:00,A1VXY.JI,CBCMP,CBCMP_T01,236.94797661208312,188.35202278480241,2.9440622600422315,3.893318933079108,5.210184770741963,0,NORMAL
2026-03-01 08:46:00,A1VXY.JJ,CBCMP,CBCMP_T01,237.20050289414644,188.74608401739118,3.0195321297823776,4.172763652756088,4.691653044478268,0,NORMAL
2026-03-01 08:47:00,A1VWN.1,CBCMP,CBCMP_T03,233.41783937854908,193.56438360020607,3.015152101270738,3.942724552173657,5.9614660051074475,1,PRESSURE
2026-03-01 08:47:00,A1VXY.JI,CBCMP,CBCMP_T01,236.58183246485171,196.0499920094848,2.9884825039365213,3.9441092666808064,4.939585380867253,0,NORMAL
2026-03-01 08:47:00,A1VXY.JJ,CBCMP,CBCMP_T01,233.34965332302508,185.14084339290298,3.043262009768853,3.867547102582343,4.990168569319178,0,NORMAL
2026-03-01 08:47:00,F01TN.F2,CBCMP,CBCMP_T03,230.26439097380785,183.96605752806968,2.9365011557621323,4.13402986141986,4.961195140714702,0,NORMAL
2026-03-01 08:48:00,A1VWN.1,CBCMP,CBCMP_T03,241.77633587757916,200.47532706842298,3.003190028793267,4.146467109297983,5.875437989404825,1,PRESSURE
2026-03-01 08:48:00,A1VXY.JI,CBCMP,CBCMP_T01,239.46237950975836,186.6891632093363,3.000048938229002,4.09389183437901,5.1062063652089105,0,NORMAL
2026-03-01 08:48:00,A1VXY.JJ,CBCMP,CBCMP_T01,245.7116177378592,189.11052559914035,3.0098725659075796,3.9616756750100834,4.993740032974426,0,NORMAL
2026-03-01 08:48:00,F01TN.F2,CBCMP,CBCMP_T03,240.75306996834706,189.25050272156577,3.0739658698640953,4.07084475052927,5.0081592648508515,0,NORMAL
2026-03-01 08:49:00,A1VWN.1,CBCMP,CBCMP_T03,238.94967087833476,185.40139742434073,2.9543879756675926,3.929578783295021,5.777085139488037,1,PRESSURE
2026-03-01 08:49:00,A1VXY.JI,CBCMP,CBCMP_T01,240.02883649050585,179.0295410301616,3.011077918666736,3.9381355547795014,5.147520878758682,0,NORMAL
2026-03-01 08:49:00,A1VXY.JJ,CBCMP,CBCMP_T01,244.73641908681824,183.94475055290602,3.0354157885573607,3.9343554116291064,4.962501406532775,0,NORMAL
2026-03-01 08:49:00,F01TN.F2,CBCMP,CBCMP_T03,240.96304852960563,195.27705331836276,3.0318982768067078,3.8401096499762364,5.12340311135941,0,NORMAL
2026-03-01 08:50:00,A1VWN.1,CBCMP,CBCMP_T03,237.79231199877617,194.16165829148784,3.150076086252773,3.9150067971048585,5.986352244087232,1,PRESSURE
2026-03-01 08:50:00,A1VXY.JI,CBCMP,CBCMP_T01,235.9849494682136,194.7192561076368,2.9525703651086403,4.0401776871441175,4.857133609273181,0,NORMAL
2026-03-01 08:50:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.3721307056903,192.27834298053895,3.0693247387726257,3.9509755834779434,5.027454257280089,0,NORMAL
2026-03-01 08:50:00,F01TN.F2,CBCMP,CBCMP_T03,239.95700013919793,191.04749775374495,2.9242808012293717,4.016751592677424,4.927694992005821,0,NORMAL
2026-03-01 08:51:00,A1VWN.1,CBCMP,CBCMP_T03,242.95670515536347,195.47549373825416,3.0443743315622607,4.081067761145005,5.855723806035333,1,PRESSURE
2026-03-01 08:51:00,A1VXY.JI,CBCMP,CBCMP_T01,237.62250661554793,185.54632637957127,3.0104500594430736,3.877249839746392,5.006730629730694,0,NORMAL
2026-03-01 08:51:00,A1VXY.JJ,CBCMP,CBCMP_T01,239.75803287252765,188.02494741815937,2.870434174947331,3.9549901243563386,5.0598342842821245,0,NORMAL
2026-03-01 08:51:00,F01TN.F2,CBCMP,CBCMP_T03,237.59644043372563,183.57365031704924,2.907059887297037,4.1000526983898995,4.949887066990741,0,NORMAL
2026-03-01 08:52:00,A1VWN.1,CBCMP,CBCMP_T03,244.64399808998382,198.39690685413024,2.8582400189339676,4.055416388577406,5.952513458064491,1,PRESSURE
2026-03-01 08:52:00,A1VXY.JI,CBCMP,CBCMP_T01,237.1571001181887,181.78701833755633,2.945221940633586,4.14569202597356,4.9529044377673515,0,NORMAL
2026-03-01 08:52:00,A1VXY.JJ,CBCMP,CBCMP_T01,235.32025979924418,194.98991071585263,3.0660424689305756,3.9071505519198704,5.01292663593354,0,NORMAL
2026-03-01 08:52:00,F01TN.F2,CBCMP,CBCMP_T03,244.8281274980258,193.8922821173132,2.998892620281655,3.906348855615284,5.0859303574385875,0,NORMAL
2026-03-01 08:53:00,A1VWN.1,CBCMP,CBCMP_T03,244.25512047646478,188.24104097041987,3.01305180203386,4.043688387193651,5.851341596123003,1,PRESSURE
2026-03-01 08:53:00,A1VXY.JI,CBCMP,CBCMP_T01,238.8568430193085,190.08249883669518,3.047199632812274,3.978681245305892,4.9454978799131,0,NORMAL
2026-03-01 08:53:00,A1VXY.JJ,CBCMP,CBCMP_T01,240.5858090904388,188.9157081604069,3.0239699435654894,4.0526891504000835,4.965981707141502,0,NORMAL
2026-03-01 08:53:00,F01TN.F2,CBCMP,CBCMP_T03,245.03613579253945,194.8021617879121,3.0595065792521767,4.03860914891487,4.921800034183363,0,NORMAL
2026-03-01 08:54:00,A1VWN.1,CBCMP,CBCMP_T03,237.18312990710945,186.5585531569049,2.953674947466213,4.043984185648499,6.0327254754789434,1,PRESSURE
2026-03-01 08:54:00,A1VXY.JI,CBCMP,CBCMP_T01,241.1428909301244,189.22582703727156,2.991960918636188,4.00667245648634,5.050539290329429,0,NORMAL
2026-03-01 08:54:00,A1VXY.JJ,CBCMP,CBCMP_T01,244.90365486148562,197.99686843349565,2.922186227058289,3.9617033291829027,5.057568538280369,0,NORMAL
2026-03-01 08:54:00,F01TN.F2,CBCMP,CBCMP_T03,231.25735815669654,186.70576503761572,3.0613001103680686,3.9834350470128266,5.103957048101646,0,NORMAL
2026-03-01 08:55:00,A1VWN.1,CBCMP,CBCMP_T03,239.31315049659514,196.1619477565182,3.0596703334357356,3.999142725900716,6.004933430977014,1,PRESSURE
2026-03-01 08:55:00,A1VXY.JI,CBCMP,CBCMP_T01,243.9222564894843,195.0455310468322,3.0108525636516865,4.012532575758428,4.943318784825482,0,NORMAL
2026-03-01 08:55:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.0795806329669,193.64160326051922,3.0561729617623783,4.011450133491206,5.004463860243966,0,NORMAL
2026-03-01 08:55:00,F01TN.F2,CBCMP,CBCMP_T03,236.88816208903424,192.55509105404988,3.024931681405739,4.080520337164131,4.9991731216999105,0,NORMAL
2026-03-01 08:56:00,A1VWN.1,CBCMP,CBCMP_T03,241.88505372561426,195.5081058758231,2.9445235483097107,3.9371921939959917,5.822541676803087,1,PRESSURE
2026-03-01 08:56:00,A1VXY.JI,CBCMP,CBCMP_T01,244.51132398618566,195.50609241658947,3.1798948787783234,4.042529680503195,4.954866816784291,0,NORMAL
2026-03-01 08:56:00,A1VXY.JJ,CBCMP,CBCMP_T01,243.76840791514516,191.02929730831784,2.9721175365783226,3.969562196666283,4.979006262399212,0,NORMAL
2026-03-01 08:56:00,F01TN.F2,CBCMP,CBCMP_T03,239.51107739485713,191.2090869083766,3.0034072386828776,4.028298003650941,5.027584189504858,0,NORMAL
2026-03-01 08:57:00,A1VWN.1,CBCMP,CBCMP_T03,244.47218050848943,195.74932958230409,2.991968449097317,4.0053063190735605,5.933610370851529,1,PRESSURE
2026-03-01 08:57:00,A1VXY.JI,CBCMP,CBCMP_T01,242.91453704534132,191.2427188976084,2.9225026881779983,3.8936574011909677,4.984701544498098,0,NORMAL
2026-03-01 08:57:00,A1VXY.JJ,CBCMP,CBCMP_T01,242.12489542956175,198.49964411407524,2.9816623494577015,3.9516383711399654,4.880582575934159,0,NORMAL
2026-03-01 08:57:00,F01TN.F2,CBCMP,CBCMP_T03,243.89403281486668,189.7937782134658,3.0358216368355304,3.9381189181808556,5.033444529528353,0,NORMAL
2026-03-01 08:58:00,A1VWN.1,CBCMP,CBCMP_T03,238.66330304861884,195.19150843528288,3.035349109528632,3.952598680194152,5.903926625726931,1,PRESSURE
2026-03-01 08:58:00,A1VXY.JI,CBCMP,CBCMP_T01,236.8141035220596,185.25045892438078,3.09720075883282,3.9996264470414338,4.966020666577732,0,NORMAL
2026-03-01 08:58:00,A1VXY.JJ,CBCMP,CBCMP_T01,242.59126756352455,195.45189546662044,2.9644624152274037,4.11705954652608,4.857798414540786,0,NORMAL
2026-03-01 08:58:00,F01TN.F2,CBCMP,CBCMP_T03,240.24941150556708,183.66521535303374,2.940126863992752,3.9859403965196565,4.943923929639999,0,NORMAL
2026-03-01 08:59:00,A1VWN.1,CBCMP,CBCMP_T03,239.84736409334474,190.28027476795623,3.0606028635919085,4.068258381339243,5.969742886050127,1,PRESSURE
2026-03-01 08:59:00,A1VXY.JI,CBCMP,CBCMP_T01,240.30681631869058,191.74593324348578,2.813845405006544,3.953886182195305,4.893205111161897,0,NORMAL
2026-03-01 08:59:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.35276327765453,204.66656152329395,3.021167919096676,4.064605252754658,4.878858088863019,0,NORMAL
2026-03-01 08:59:00,F01TN.F2,CBCMP,CBCMP_T03,237.38562479934032,195.01518193941007,3.1180891504117776,3.9900813026766664,5.035479700571988,0,NORMAL
2026-03-01 09:00:00,A1VWN.1,CBCMP,CBCMP_T03,236.17466010397587,194.18858014356726,2.9159792515060956,3.9897059832948503,5.757389379401893,1,PRESSURE
2026-03-01 09:00:00,A1VXY.JI,CBCMP,CBCMP_T01,249.82731761396957,192.85888907111743,2.854513634155674,3.881730994174521,5.07242749194112,0,NORMAL
2026-03-01 09:00:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.88150326826604,187.99139436339686,2.945025280024156,3.86922597200314,5.02532794457104,0,NORMAL
2026-03-01 09:00:00,F01TN.F2,CBCMP,CBCMP_T03,242.9681343092295,194.4343191752605,3.1171756892685765,3.9913775249632963,4.929714349627399,0,NORMAL
2026-03-01 09:01:00,A1VWN.1,CBCMP,CBCMP_T03,235.82517350367732,194.4377664362019,2.9765849134911337,3.942215196224524,5.907628097174541,1,PRESSURE
2026-03-01 09:01:00,A1VXY.JI,CBCMP,CBCMP_T01,244.3981307707492,193.90834691108307,2.91315519456187,4.06909855400901,5.095416315404192,0,NORMAL
2026-03-01 09:01:00,A1VXY.JJ,CBCMP,CBCMP_T01,232.92291026211439,189.35720437447287,3.063103224096345,3.8618103786164877,4.992803833967822,0,NORMAL
2026-03-01 09:01:00,F01TN.F2,CBCMP,CBCMP_T03,239.29465565779603,192.90446949027984,3.030016862023449,4.0783484061342685,4.954308626627002,0,NORMAL
2026-03-01 09:02:00,A1VWN.1,CBCMP,CBCMP_T03,243.8701032895768,190.85673434103862,2.966753828218733,3.9775029910842905,5.941514042617995,1,PRESSURE
2026-03-01 09:02:00,A1VXY.JI,CBCMP,CBCMP_T01,238.58798176450588,185.65180314888755,2.9175730144307543,3.9753478911480284,5.031269291647705,0,NORMAL
2026-03-01 09:02:00,A1VXY.JJ,CBCMP,CBCMP_T01,238.05332234995956,197.74914307804738,2.990279618896373,4.072982618494554,4.865294147063121,0,NORMAL
2026-03-01 09:02:00,F01TN.F2,CBCMP,CBCMP_T03,239.68039656338016,197.78510139979892,3.0138110293994997,3.941016605502684,5.050840877909028,0,NORMAL
2026-03-01 09:03:00,A1VWN.1,CBCMP,CBCMP_T03,246.0549601142833,204.15863821534137,2.95426695371984,4.028905201799294,5.685152121050179,1,PRESSURE
2026-03-01 09:03:00,A1VXY.JI,CBCMP,CBCMP_T01,246.68815273185513,189.49000312589615,3.0142591258697196,4.0169764297928765,4.965733708756974,0,NORMAL
2026-03-01 09:03:00,A1VXY.JJ,CBCMP,CBCMP_T01,244.98394183212505,183.44342047060695,2.9745058261558444,3.963610262591587,5.058778522147237,0,NORMAL
2026-03-01 09:03:00,F01TN.F2,CBCMP,CBCMP_T03,240.0513662663837,194.863214563017,2.971200531913844,4.070213591676283,5.026698849963413,0,NORMAL
2026-03-01 09:04:00,A1VWN.1,CBCMP,CBCMP_T03,240.35195951367865,196.1803901560677,3.1235817968196766,3.960539281303722,5.737520889662097,1,PRESSURE
2026-03-01 09:04:00,A1VXY.JI,CBCMP,CBCMP_T01,238.81772324081035,192.6300807650264,3.020288958491793,4.0125891793109645,4.93582582299399,0,NORMAL
2026-03-01 09:04:00,A1VXY.JJ,CBCMP,CBCMP_T01,236.6226712235909,196.2487986364092,3.0527012974329777,3.8845642366246045,5.125062165699298,0,NORMAL
2026-03-01 09:04:00,F01TN.F2,CBCMP,CBCMP_T03,242.46723376335393,194.01293210816152,3.0370124192059764,3.9788425226854938,4.993178189473647,0,NORMAL
2026-03-01 09:05:00,A1VWN.1,CBCMP,CBCMP_T03,244.6641315915681,188.63889903951562,3.028348719767267,3.94244457231035,5.659627286138513,1,PRESSURE
2026-03-01 09:05:00,A1VXY.JI,CBCMP,CBCMP_T01,237.7063921267869,196.12778585898025,2.9821625112139345,3.976560340933672,4.935970574273694,0,NORMAL
2026-03-01 09:05:00,A1VXY.JJ,CBCMP,CBCMP_T01,237.22879338457238,191.97769659763037,2.977631026637664,4.073201459277824,4.945537080878814,0,NORMAL
2026-03-01 09:05:00,F01TN.F2,CBCMP,CBCMP_T03,238.94580159330485,178.88810754666073,2.9516077840288255,4.015645777443042,4.885455419917066,0,NORMAL
2026-03-01 09:06:00,A1VWN.1,CBCMP,CBCMP_T03,242.10654410019055,197.42581882025004,2.911738123196547,4.017058104804434,5.820681392380228,1,PRESSURE
